"","x"
"15231","irish"
"15232","mexican"
"15233","italian"
"15234","mexican"
"15235","italian"
"15236","cajun_creole"
"15237","mexican"
"15238","korean"
"15239","mexican"
"15240","mexican"
"15241","chinese"
"15242","british"
"15243","italian"
"15244","mexican"
"15245","italian"
"15246","mexican"
"15247","italian"
"15248","mexican"
"15249","greek"
"15250","southern_us"
"15251","mexican"
"15252","chinese"
"15253","italian"
"15254","mexican"
"15255","indian"
"15256","southern_us"
"15257","mexican"
"15258","italian"
"15259","indian"
"15260","mexican"
"15261","mexican"
"15262","spanish"
"15263","mexican"
"15264","indian"
"15265","indian"
"15266","korean"
"15267","greek"
"15268","cajun_creole"
"15269","spanish"
"15270","southern_us"
"15271","mexican"
"15272","indian"
"15273","italian"
"15274","mexican"
"15275","mexican"
"15276","italian"
"15277","southern_us"
"15278","mexican"
"15279","mexican"
"15280","indian"
"15281","japanese"
"15282","mexican"
"15283","cajun_creole"
"15284","japanese"
"15285","southern_us"
"15286","russian"
"15287","italian"
"15288","jamaican"
"15289","indian"
"15290","indian"
"15291","southern_us"
"15292","mexican"
"15293","mexican"
"15294","thai"
"15295","thai"
"15296","mexican"
"15297","chinese"
"15298","chinese"
"15299","mexican"
"15300","italian"
"15301","italian"
"15302","italian"
"15303","southern_us"
"15304","thai"
"15305","southern_us"
"15306","mexican"
"15307","italian"
"15308","mexican"
"15309","chinese"
"15310","mexican"
"15311","japanese"
"15312","french"
"15313","mexican"
"15314","thai"
"15315","japanese"
"15316","italian"
"15317","mexican"
"15318","italian"
"15319","korean"
"15320","southern_us"
"15321","italian"
"15322","italian"
"15323","southern_us"
"15324","russian"
"15325","indian"
"15326","russian"
"15327","thai"
"15328","greek"
"15329","mexican"
"15330","southern_us"
"15331","italian"
"15332","japanese"
"15333","southern_us"
"15334","italian"
"15335","filipino"
"15336","mexican"
"15337","thai"
"15338","spanish"
"15339","moroccan"
"15340","indian"
"15341","thai"
"15342","mexican"
"15343","filipino"
"15344","chinese"
"15345","mexican"
"15346","thai"
"15347","japanese"
"15348","chinese"
"15349","brazilian"
"15350","mexican"
"15351","greek"
"15352","japanese"
"15353","italian"
"15354","chinese"
"15355","mexican"
"15356","japanese"
"15357","chinese"
"15358","chinese"
"15359","southern_us"
"15360","mexican"
"15361","mexican"
"15362","korean"
"15363","irish"
"15364","mexican"
"15365","indian"
"15366","chinese"
"15367","japanese"
"15368","italian"
"15369","thai"
"15370","chinese"
"15371","chinese"
"15372","italian"
"15373","indian"
"15374","greek"
"15375","cajun_creole"
"15376","french"
"15377","chinese"
"15378","southern_us"
"15379","mexican"
"15380","italian"
"15381","brazilian"
"15382","mexican"
"15383","filipino"
"15384","indian"
"15385","thai"
"15386","moroccan"
"15387","mexican"
"15388","indian"
"15389","italian"
"15390","indian"
"15391","thai"
"15392","italian"
"15393","cajun_creole"
"15394","japanese"
"15395","chinese"
"15396","japanese"
"15397","italian"
"15398","vietnamese"
"15399","moroccan"
"15400","mexican"
"15401","indian"
"15402","italian"
"15403","mexican"
"15404","mexican"
"15405","thai"
"15406","cajun_creole"
"15407","mexican"
"15408","thai"
"15409","korean"
"15410","mexican"
"15411","mexican"
"15412","british"
"15413","chinese"
"15414","indian"
"15415","mexican"
"15416","italian"
"15417","italian"
"15418","indian"
"15419","cajun_creole"
"15420","mexican"
"15421","southern_us"
"15422","mexican"
"15423","cajun_creole"
"15424","thai"
"15425","indian"
"15426","italian"
"15427","southern_us"
"15428","french"
"15429","italian"
"15430","mexican"
"15431","chinese"
"15432","chinese"
"15433","vietnamese"
"15434","italian"
"15435","indian"
"15436","southern_us"
"15437","southern_us"
"15438","vietnamese"
"15439","italian"
"15440","italian"
"15441","indian"
"15442","cajun_creole"
"15443","italian"
"15444","mexican"
"15445","italian"
"15446","southern_us"
"15447","french"
"15448","italian"
"15449","greek"
"15450","italian"
"15451","italian"
"15452","italian"
"15453","chinese"
"15454","southern_us"
"15455","mexican"
"15456","indian"
"15457","italian"
"15458","mexican"
"15459","indian"
"15460","indian"
"15461","mexican"
"15462","mexican"
"15463","southern_us"
"15464","russian"
"15465","vietnamese"
"15466","mexican"
"15467","chinese"
"15468","italian"
"15469","irish"
"15470","indian"
"15471","southern_us"
"15472","mexican"
"15473","greek"
"15474","korean"
"15475","southern_us"
"15476","moroccan"
"15477","french"
"15478","greek"
"15479","french"
"15480","indian"
"15481","japanese"
"15482","indian"
"15483","moroccan"
"15484","italian"
"15485","indian"
"15486","italian"
"15487","mexican"
"15488","mexican"
"15489","southern_us"
"15490","mexican"
"15491","italian"
"15492","chinese"
"15493","italian"
"15494","mexican"
"15495","southern_us"
"15496","mexican"
"15497","vietnamese"
"15498","southern_us"
"15499","moroccan"
"15500","thai"
"15501","french"
"15502","thai"
"15503","thai"
"15504","mexican"
"15505","cajun_creole"
"15506","italian"
"15507","irish"
"15508","italian"
"15509","mexican"
"15510","italian"
"15511","japanese"
"15512","mexican"
"15513","cajun_creole"
"15514","indian"
"15515","brazilian"
"15516","italian"
"15517","italian"
"15518","mexican"
"15519","moroccan"
"15520","indian"
"15521","italian"
"15522","mexican"
"15523","italian"
"15524","japanese"
"15525","italian"
"15526","italian"
"15527","thai"
"15528","french"
"15529","italian"
"15530","chinese"
"15531","jamaican"
"15532","irish"
"15533","mexican"
"15534","mexican"
"15535","mexican"
"15536","mexican"
"15537","thai"
"15538","italian"
"15539","indian"
"15540","indian"
"15541","mexican"
"15542","chinese"
"15543","vietnamese"
"15544","filipino"
"15545","korean"
"15546","chinese"
"15547","mexican"
"15548","filipino"
"15549","mexican"
"15550","indian"
"15551","mexican"
"15552","vietnamese"
"15553","italian"
"15554","chinese"
"15555","mexican"
"15556","thai"
"15557","indian"
"15558","italian"
"15559","italian"
"15560","italian"
"15561","indian"
"15562","thai"
"15563","mexican"
"15564","mexican"
"15565","mexican"
"15566","thai"
"15567","italian"
"15568","mexican"
"15569","mexican"
"15570","mexican"
"15571","mexican"
"15572","indian"
"15573","vietnamese"
"15574","italian"
"15575","italian"
"15576","southern_us"
"15577","mexican"
"15578","french"
"15579","southern_us"
"15580","mexican"
"15581","mexican"
"15582","mexican"
"15583","italian"
"15584","indian"
"15585","cajun_creole"
"15586","mexican"
"15587","mexican"
"15588","southern_us"
"15589","chinese"
"15590","mexican"
"15591","mexican"
"15592","irish"
"15593","italian"
"15594","indian"
"15595","cajun_creole"
"15596","thai"
"15597","thai"
"15598","mexican"
"15599","spanish"
"15600","mexican"
"15601","mexican"
"15602","italian"
"15603","southern_us"
"15604","greek"
"15605","mexican"
"15606","filipino"
"15607","mexican"
"15608","russian"
"15609","mexican"
"15610","italian"
"15611","italian"
"15612","greek"
"15613","irish"
"15614","mexican"
"15615","southern_us"
"15616","italian"
"15617","southern_us"
"15618","greek"
"15619","mexican"
"15620","mexican"
"15621","italian"
"15622","japanese"
"15623","moroccan"
"15624","indian"
"15625","vietnamese"
"15626","italian"
"15627","cajun_creole"
"15628","chinese"
"15629","italian"
"15630","spanish"
"15631","chinese"
"15632","italian"
"15633","greek"
"15634","mexican"
"15635","indian"
"15636","indian"
"15637","southern_us"
"15638","italian"
"15639","mexican"
"15640","cajun_creole"
"15641","thai"
"15642","filipino"
"15643","japanese"
"15644","spanish"
"15645","mexican"
"15646","italian"
"15647","mexican"
"15648","korean"
"15649","chinese"
"15650","filipino"
"15651","korean"
"15652","indian"
"15653","italian"
"15654","chinese"
"15655","indian"
"15656","thai"
"15657","indian"
"15658","mexican"
"15659","italian"
"15660","italian"
"15661","italian"
"15662","italian"
"15663","japanese"
"15664","vietnamese"
"15665","cajun_creole"
"15666","mexican"
"15667","japanese"
"15668","mexican"
"15669","filipino"
"15670","chinese"
"15671","southern_us"
"15672","mexican"
"15673","italian"
"15674","mexican"
"15675","korean"
"15676","italian"
"15677","indian"
"15678","italian"
"15679","mexican"
"15680","italian"
"15681","korean"
"15682","irish"
"15683","mexican"
"15684","british"
"15685","italian"
"15686","italian"
"15687","mexican"
"15688","italian"
"15689","mexican"
"15690","italian"
"15691","italian"
"15692","french"
"15693","italian"
"15694","thai"
"15695","thai"
"15696","chinese"
"15697","italian"
"15698","french"
"15699","italian"
"15700","mexican"
"15701","indian"
"15702","thai"
"15703","thai"
"15704","mexican"
"15705","thai"
"15706","cajun_creole"
"15707","japanese"
"15708","chinese"
"15709","indian"
"15710","southern_us"
"15711","indian"
"15712","italian"
"15713","chinese"
"15714","spanish"
"15715","southern_us"
"15716","cajun_creole"
"15717","italian"
"15718","japanese"
"15719","mexican"
"15720","mexican"
"15721","mexican"
"15722","greek"
"15723","southern_us"
"15724","italian"
"15725","russian"
"15726","italian"
"15727","chinese"
"15728","moroccan"
"15729","british"
"15730","italian"
"15731","cajun_creole"
"15732","italian"
"15733","italian"
"15734","indian"
"15735","thai"
"15736","mexican"
"15737","mexican"
"15738","cajun_creole"
"15739","japanese"
"15740","japanese"
"15741","indian"
"15742","greek"
"15743","jamaican"
"15744","french"
"15745","southern_us"
"15746","italian"
"15747","italian"
"15748","mexican"
"15749","southern_us"
"15750","mexican"
"15751","mexican"
"15752","chinese"
"15753","russian"
"15754","cajun_creole"
"15755","southern_us"
"15756","french"
"15757","vietnamese"
"15758","mexican"
"15759","italian"
"15760","vietnamese"
"15761","japanese"
"15762","mexican"
"15763","southern_us"
"15764","indian"
"15765","british"
"15766","indian"
"15767","russian"
"15768","greek"
"15769","italian"
"15770","indian"
"15771","vietnamese"
"15772","cajun_creole"
"15773","mexican"
"15774","mexican"
"15775","mexican"
"15776","italian"
"15777","chinese"
"15778","italian"
"15779","indian"
"15780","indian"
"15781","mexican"
"15782","chinese"
"15783","indian"
"15784","japanese"
"15785","indian"
"15786","southern_us"
"15787","mexican"
"15788","italian"
"15789","mexican"
"15790","spanish"
"15791","japanese"
"15792","chinese"
"15793","chinese"
"15794","italian"
"15795","italian"
"15796","southern_us"
"15797","indian"
"15798","mexican"
"15799","chinese"
"15800","italian"
"15801","indian"
"15802","italian"
"15803","jamaican"
"15804","russian"
"15805","vietnamese"
"15806","mexican"
"15807","indian"
"15808","italian"
"15809","italian"
"15810","moroccan"
"15811","japanese"
"15812","thai"
"15813","thai"
"15814","japanese"
"15815","mexican"
"15816","moroccan"
"15817","thai"
"15818","chinese"
"15819","mexican"
"15820","indian"
"15821","vietnamese"
"15822","italian"
"15823","korean"
"15824","japanese"
"15825","chinese"
"15826","mexican"
"15827","chinese"
"15828","italian"
"15829","mexican"
"15830","chinese"
"15831","mexican"
"15832","japanese"
"15833","vietnamese"
"15834","thai"
"15835","mexican"
"15836","mexican"
"15837","mexican"
"15838","chinese"
"15839","greek"
"15840","korean"
"15841","italian"
"15842","indian"
"15843","french"
"15844","japanese"
"15845","korean"
"15846","italian"
"15847","italian"
"15848","japanese"
"15849","southern_us"
"15850","mexican"
"15851","mexican"
"15852","greek"
"15853","southern_us"
"15854","brazilian"
"15855","brazilian"
"15856","indian"
"15857","indian"
"15858","indian"
"15859","french"
"15860","mexican"
"15861","thai"
"15862","indian"
"15863","vietnamese"
"15864","mexican"
"15865","moroccan"
"15866","chinese"
"15867","italian"
"15868","mexican"
"15869","spanish"
"15870","moroccan"
"15871","korean"
"15872","thai"
"15873","italian"
"15874","korean"
"15875","italian"
"15876","vietnamese"
"15877","french"
"15878","mexican"
"15879","italian"
"15880","vietnamese"
"15881","chinese"
"15882","greek"
"15883","mexican"
"15884","italian"
"15885","vietnamese"
"15886","mexican"
"15887","mexican"
"15888","mexican"
"15889","thai"
"15890","mexican"
"15891","mexican"
"15892","southern_us"
"15893","mexican"
"15894","italian"
"15895","southern_us"
"15896","italian"
"15897","chinese"
"15898","chinese"
"15899","vietnamese"
"15900","mexican"
"15901","italian"
"15902","french"
"15903","mexican"
"15904","mexican"
"15905","italian"
"15906","korean"
"15907","southern_us"
"15908","italian"
"15909","moroccan"
"15910","italian"
"15911","indian"
"15912","italian"
"15913","italian"
"15914","italian"
"15915","spanish"
"15916","italian"
"15917","chinese"
"15918","indian"
"15919","italian"
"15920","french"
"15921","brazilian"
"15922","italian"
"15923","italian"
"15924","cajun_creole"
"15925","italian"
"15926","italian"
"15927","italian"
"15928","mexican"
"15929","mexican"
"15930","italian"
"15931","vietnamese"
"15932","mexican"
"15933","mexican"
"15934","spanish"
"15935","mexican"
"15936","japanese"
"15937","mexican"
"15938","chinese"
"15939","indian"
"15940","thai"
"15941","chinese"
"15942","indian"
"15943","indian"
"15944","japanese"
"15945","vietnamese"
"15946","jamaican"
"15947","cajun_creole"
"15948","southern_us"
"15949","italian"
"15950","vietnamese"
"15951","italian"
"15952","greek"
"15953","mexican"
"15954","thai"
"15955","mexican"
"15956","brazilian"
"15957","japanese"
"15958","thai"
"15959","italian"
"15960","italian"
"15961","indian"
"15962","japanese"
"15963","mexican"
"15964","french"
"15965","mexican"
"15966","french"
"15967","mexican"
"15968","indian"
"15969","italian"
"15970","mexican"
"15971","mexican"
"15972","southern_us"
"15973","japanese"
"15974","korean"
"15975","italian"
"15976","mexican"
"15977","thai"
"15978","italian"
"15979","italian"
"15980","italian"
"15981","mexican"
"15982","italian"
"15983","indian"
"15984","italian"
"15985","indian"
"15986","indian"
"15987","moroccan"
"15988","spanish"
"15989","mexican"
"15990","italian"
"15991","southern_us"
"15992","chinese"
"15993","indian"
"15994","indian"
"15995","chinese"
"15996","chinese"
"15997","mexican"
"15998","chinese"
"15999","indian"
"16000","mexican"
"16001","mexican"
"16002","cajun_creole"
"16003","japanese"
"16004","southern_us"
"16005","chinese"
"16006","filipino"
"16007","indian"
"16008","chinese"
"16009","japanese"
"16010","mexican"
"16011","moroccan"
"16012","indian"
"16013","indian"
"16014","brazilian"
"16015","southern_us"
"16016","indian"
"16017","chinese"
"16018","italian"
"16019","chinese"
"16020","indian"
"16021","greek"
"16022","cajun_creole"
"16023","irish"
"16024","brazilian"
"16025","mexican"
"16026","indian"
"16027","italian"
"16028","thai"
"16029","thai"
"16030","thai"
"16031","mexican"
"16032","indian"
"16033","chinese"
"16034","thai"
"16035","mexican"
"16036","mexican"
"16037","italian"
"16038","moroccan"
"16039","chinese"
"16040","jamaican"
"16041","mexican"
"16042","greek"
"16043","mexican"
"16044","korean"
"16045","mexican"
"16046","southern_us"
"16047","italian"
"16048","mexican"
"16049","spanish"
"16050","mexican"
"16051","japanese"
"16052","indian"
"16053","thai"
"16054","mexican"
"16055","indian"
"16056","italian"
"16057","indian"
"16058","japanese"
"16059","indian"
"16060","japanese"
"16061","cajun_creole"
"16062","moroccan"
"16063","chinese"
"16064","mexican"
"16065","mexican"
"16066","indian"
"16067","mexican"
"16068","italian"
"16069","mexican"
"16070","italian"
"16071","thai"
"16072","chinese"
"16073","mexican"
"16074","italian"
"16075","southern_us"
"16076","spanish"
"16077","italian"
"16078","italian"
"16079","indian"
"16080","japanese"
"16081","italian"
"16082","southern_us"
"16083","mexican"
"16084","greek"
"16085","vietnamese"
"16086","italian"
"16087","italian"
"16088","indian"
"16089","mexican"
"16090","korean"
"16091","indian"
"16092","italian"
"16093","southern_us"
"16094","thai"
"16095","indian"
"16096","mexican"
"16097","indian"
"16098","indian"
"16099","mexican"
"16100","indian"
"16101","mexican"
"16102","indian"
"16103","indian"
"16104","indian"
"16105","indian"
"16106","indian"
